phrase,id,position,corresponding_text
“I can’t explain myself,1174,46526,"“I can’t explain myself,"
I’m afraid,1175,46550," I’m afraid,"
sir,1176,46562," sir,"
” said Alice,1177,46567,"” said Alice,"
“because I’m not myself,1178,46580," “because I’m not myself,"
you see,1179,46605," you see.”

"
“I don’t see,1180,46617,"“I don’t see,"
” said the Caterpillar,1181,46630,"” said the Caterpillar.

"
“I’m afraid I can’t put it more clearly,1182,46655,"“I’m afraid I can’t put it more clearly,"
” Alice replied very politely,1183,46695,"” Alice replied very politely,"
“for I can’t understand it myself to begin with,1184,46725, “for I can’t understand it myself to begin with;
and being so many different sizes in a day is very confusing,1185,46774," and being so many different sizes in a day is very confusing.”

"
“It isn’t,1186,46839,"“It isn’t,"
” said the Caterpillar,1187,46849,"” said the Caterpillar.

"
“Well,1188,46874,"“Well,"
perhaps you haven’t found it so yet,1189,46880," perhaps you haven’t found it so yet,"
” said Alice,1190,46917,” said Alice;
“but when you have to turn into a chrysalis—you will some day,1191,46930," “but when you have to turn into a chrysalis—you will some day,"
you know—and then after that into a butterfly,1192,46993," you know—and then after that into a butterfly,"
I should think you’ll feel it a little queer,1193,47040," I should think you’ll feel it a little queer,"
won’t you?”,1194,47086," won’t you?”

"
“Not a bit,1195,47100,"“Not a bit,"
” said the Caterpillar,1196,47111,"” said the Caterpillar.

"
“Well,1197,47136,"“Well,"
perhaps your feelings may be different,1198,47142," perhaps your feelings may be different,"
” said Alice,1199,47182,” said Alice;
“all I know is,1200,47195," “all I know is,"
it would feel very queer to me,1201,47211," it would feel very queer to me.”

"
“You!” said the Caterpillar contemptuously,1202,47246,“You!” said the Caterpillar contemptuously.
“Who are you?”,1203,47289," “Who are you?”

"
Which brought them back again to the beginning of the conversation,1204,47306,Which brought them back again to the beginning of the conversation.
Alice felt a little irritated at the Caterpillar’s making such very short remarks,1205,47373," Alice felt a little irritated at the Caterpillar’s making such very short remarks,"
and she drew herself up and said,1206,47456," and she drew herself up and said,"
very gravely,1207,47490," very gravely,"
“I think,1208,47504," “I think,"
you ought to tell me who you are,1209,47514," you ought to tell me who you are,"
first,1210,47548," first.”

"
“Why?” said the Caterpillar,1211,47558,"“Why?” said the Caterpillar.

"
Here was another puzzling question,1212,47588,Here was another puzzling question;
and as Alice could not think of any good reason,1213,47623," and as Alice could not think of any good reason,"
and as the Caterpillar seemed to be in a very unpleasant state of mind,1214,47672," and as the Caterpillar seemed to be in a very unpleasant state of mind,"
she turned away,1215,47744," she turned away.

"
“Come back!” the Caterpillar called after her,1216,47763,“Come back!” the Caterpillar called after her.
“I’ve something important to say!”,1217,47809," “I’ve something important to say!”

"
This sounded promising,1218,47846,"This sounded promising,"
certainly: Alice turned and came back again,1219,47869," certainly: Alice turned and came back again.

"
“Keep your temper,1220,47916,"“Keep your temper,"
” said the Caterpillar,1221,47934,"” said the Caterpillar.

"
“Is that all?” said Alice,1222,47959,"“Is that all?” said Alice,"
swallowing down her anger as well as she could,1223,47985," swallowing down her anger as well as she could.

"
“No,1224,48035,"“No,"
” said the Caterpillar,1225,48039,"” said the Caterpillar.

"
Alice thought she might as well wait,1226,48064,"Alice thought she might as well wait,"
as she had nothing else to do,1227,48101," as she had nothing else to do,"
and perhaps after all it might tell her something worth hearing,1228,48132, and perhaps after all it might tell her something worth hearing.
For some minutes it puffed away without speaking,1229,48197," For some minutes it puffed away without speaking,"
but at last it unfolded its arms,1230,48247," but at last it unfolded its arms,"
took the hookah out of its mouth again,1231,48281," took the hookah out of its mouth again,"
and said,1232,48321," and said,"
“So you think you’re changed,1233,48331," “So you think you’re changed,"
do you?”,1234,48361," do you?”

"
“I’m afraid I am,1235,48372,"“I’m afraid I am,"
sir,1236,48389," sir,"
” said Alice,1237,48394,” said Alice;
“I can’t remember things as I used—and I don’t keep the same size for ten minutes together!”,1238,48407," “I can’t remember things as I used—and I don’t keep the same size for ten minutes together!”

"
“Can’t remember what things?” said the Caterpillar,1239,48502,"“Can’t remember what things?” said the Caterpillar.

"
“Well,1240,48555,"“Well,"
I’ve tried to say “How doth the little busy bee,1241,48561," I’ve tried to say “How doth the little busy bee,"
” but it all came different!” Alice replied in a very melancholy voice,1242,48610,"” but it all came different!” Alice replied in a very melancholy voice.

"
“Repeat,1243,48683,"“Repeat,"
“You are old,1244,48691," “You are old,"
Father William,1245,48705," Father William,"
’” said the Caterpillar,1246,48721,"’” said the Caterpillar.

"
Alice folded her hands,1247,48747,"Alice folded her hands,"
and began:—,1248,48770," and began:—

"
“You are old,1249,48784,"“You are old,"
Father William,1250,48797," Father William,"
” the young man said,1251,48813,"” the young man said,
"
“And your hair has become very white,1252,48835,"    “And your hair has become very white;
"
And yet you incessantly stand on your head—,1253,48877,"And yet you incessantly stand on your head—
"
Do you think,1254,48921,"    Do you think,"
at your age,1255,48938," at your age,"
it is right?”,1256,48951," it is right?”

"
“In my youth,1257,48967,"“In my youth,"
” Father William replied to his son,1258,48980,"” Father William replied to his son,
"
“I feared it might injure the brain,1259,49017,"    “I feared it might injure the brain;
"
But,1260,49058,"But,"
now that I’m perfectly sure I have none,1261,49062," now that I’m perfectly sure I have none,
"
Why,1262,49104,"    Why,"
I do it again and again,1263,49112," I do it again and again.”

"
“You are old,1264,49140,"“You are old,"
” said the youth,1265,49153,"” said the youth,"
“as I mentioned before,1266,49170," “as I mentioned before,
"
And have grown most uncommonly fat,1267,49195,"    And have grown most uncommonly fat;
"
Yet you turned a back-somersault in at the door—,1268,49235,"Yet you turned a back-somersault in at the door—
"
Pray,1269,49284,"    Pray,"
what is the reason of that?”,1270,49293," what is the reason of that?”

"
