phrase,id,position,corresponding_text
and did not venture to go near the house till she had brought herself down to nine inches high,1489,57710," and did not venture to go near the house till she had brought herself down to nine inches high.
"
CHAPTER VI,1490,57807,"CHAPTER VI.
"
Pig and Pepper,1491,57819,"Pig and Pepper

"
For a minute or two she stood looking at the house,1492,57835,"For a minute or two she stood looking at the house,"
and wondering what to do next,1493,57886," and wondering what to do next,"
when suddenly a footman in livery came running out of the wood—,1494,57917, when suddenly a footman in livery came running out of the wood—(
she considered him to be a footman because he was in livery: otherwise,1495,57982,"she considered him to be a footman because he was in livery: otherwise,"
judging by his face only,1496,58053," judging by his face only,"
she would have called him a fish,1497,58079, she would have called him a fish)
—and rapped loudly at the door with his knuckles,1498,58113,—and rapped loudly at the door with his knuckles.
It was opened by another footman in livery,1499,58162," It was opened by another footman in livery,"
with a round face,1500,58206," with a round face,"
and large eyes like a frog,1501,58225, and large eyes like a frog;
and both footmen,1502,58253," and both footmen,"
Alice noticed,1503,58271," Alice noticed,"
had powdered hair that curled all over their heads,1504,58286, had powdered hair that curled all over their heads.
She felt very curious to know what it was all about,1505,58338," She felt very curious to know what it was all about,"
and crept a little way out of the wood to listen,1506,58391," and crept a little way out of the wood to listen.

"
The Fish-Footman began by producing from under his arm a great letter,1507,58443,"The Fish-Footman began by producing from under his arm a great letter,"
nearly as large as himself,1508,58513," nearly as large as himself,"
and this he handed over to the other,1509,58541," and this he handed over to the other,"
saying,1510,58579," saying,"
in a solemn tone,1511,58587," in a solemn tone,"
“For the Duchess,1512,58605, “For the Duchess.
An invitation from the Queen to play croquet,1513,58623, An invitation from the Queen to play croquet.
” The Frog-Footman repeated,1514,58669,"” The Frog-Footman repeated,"
in the same solemn tone,1515,58697," in the same solemn tone,"
only changing the order of the words a little,1516,58722," only changing the order of the words a little,"
“From the Queen,1517,58769, “From the Queen.
An invitation for the Duchess to play croquet,1518,58786," An invitation for the Duchess to play croquet.”

"
Then they both bowed low,1519,58836,"Then they both bowed low,"
and their curls got entangled together,1520,58861," and their curls got entangled together.

"
Alice laughed so much at this,1521,58903,"Alice laughed so much at this,"
that she had to run back into the wood for fear of their hearing her,1522,58933, that she had to run back into the wood for fear of their hearing her;
and when she next peeped out the Fish-Footman was gone,1523,59003," and when she next peeped out the Fish-Footman was gone,"
and the other was sitting on the ground near the door,1524,59059," and the other was sitting on the ground near the door,"
staring stupidly up into the sky,1525,59114," staring stupidly up into the sky.

"
Alice went timidly up to the door,1526,59150,"Alice went timidly up to the door,"
and knocked,1527,59184," and knocked.

"
“There’s no sort of use in knocking,1528,59199,"“There’s no sort of use in knocking,"
” said the Footman,1529,59235,"” said the Footman,"
“and that for two reasons,1530,59254, “and that for two reasons.
First,1531,59281," First,"
because I’m on the same side of the door as you are,1532,59288, because I’m on the same side of the door as you are;
secondly,1533,59341," secondly,"
because they’re making such a noise inside,1534,59351," because they’re making such a noise inside,"
no one could possibly hear you,1535,59395, no one could possibly hear you.
” And certainly there was a most extraordinary noise going on within—a constant howling and sneezing,1536,59427,"” And certainly there was a most extraordinary noise going on within—a constant howling and sneezing,"
and every now and then a great crash,1537,59528," and every now and then a great crash,"
as if a dish or kettle had been broken to pieces,1538,59566," as if a dish or kettle had been broken to pieces.

"
“Please,1539,59618,"“Please,"
then,1540,59626," then,"
” said Alice,1541,59632,"” said Alice,"
“how am I to get in?”,1542,59645," “how am I to get in?”

"
“There might be some sense in your knocking,1543,59669,"“There might be some sense in your knocking,"
” the Footman went on without attending to her,1544,59713,"” the Footman went on without attending to her,"
“if we had the door between us,1545,59760, “if we had the door between us.
For instance,1546,59792," For instance,"
if you were inside,1547,59806," if you were inside,"
you might knock,1548,59826," you might knock,"
and I could let you out,1549,59843," and I could let you out,"
you know,1550,59868, you know.
” He was looking up into the sky all the time he was speaking,1551,59878,"” He was looking up into the sky all the time he was speaking,"
and this Alice thought decidedly uncivil,1552,59940, and this Alice thought decidedly uncivil.
“But perhaps he can’t help it,1553,59982," “But perhaps he can’t help it,"
” she said to herself,1554,60013,” she said to herself;
“his eyes are so very nearly at the top of his head,1555,60035, “his eyes are so very nearly at the top of his head.
But at any rate he might answer questions,1556,60088, But at any rate he might answer questions.
—How am I to get in?” she repeated,1557,60131,"—How am I to get in?” she repeated,"
aloud,1558,60166," aloud.

"
“I shall sit here,1559,60175,"“I shall sit here,"
” the Footman remarked,1560,60193,"” the Footman remarked,"
“till tomorrow—”,1561,60216," “till tomorrow—”

"
At this moment the door of the house opened,1562,60235,"At this moment the door of the house opened,"
and a large plate came skimming out,1563,60279," and a large plate came skimming out,"
straight at the Footman’s head: it just grazed his nose,1564,60316," straight at the Footman’s head: it just grazed his nose,"
and broke to pieces against one of the trees behind him,1565,60373," and broke to pieces against one of the trees behind him.

"
“—or next day,1566,60432,"“—or next day,"
maybe,1567,60446," maybe,"
” the Footman continued in the same tone,1568,60453,"” the Footman continued in the same tone,"
exactly as if nothing had happened,1569,60494," exactly as if nothing had happened.

"
“How am I to get in?” asked Alice again,1570,60532,"“How am I to get in?” asked Alice again,"
in a louder tone,1571,60572," in a louder tone.

"
“Are you to get in at all?” said the Footman,1572,60592,“Are you to get in at all?” said the Footman.
“That’s the first question,1573,60637," “That’s the first question,"
you know,1574,60665," you know.”

"
It was,1575,60678,"It was,"
no doubt: only Alice did not like to be told so,1576,60685, no doubt: only Alice did not like to be told so.
“It’s really dreadful,1577,60734," “It’s really dreadful,"
” she muttered to herself,1578,60757,"” she muttered to herself,"
“the way all the creatures argue,1579,60783, “the way all the creatures argue.
It’s enough to drive one crazy!”,1580,60817," It’s enough to drive one crazy!”

"
